           0.       3.69541         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      111.7566         INDEF      113.9538         INDEF    -0.7802438         INDEF         INDEF            0.     -1.419157         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF
     2.393936      1.076027   0.006163456    0.03375864    0.02387096    0.09665573    0.01135135      59.68862      3.704731      111.6827    0.01477254      113.8106    0.01452176    -0.6717083    0.03101584    0.04617457      1.243879   -0.07955748   0.006236976    0.00620135      32.07597      36.27566     -3.765449     -3.899038          17          21   0.004205814   0.005633746   0.005783074   0.005342652   -0.00219852   0.005200816   0.006870045   0.004906502          15           0          10           0   1.665597E-6            2.
     2.417875      1.058441    0.00564469    0.03091724    0.02186179    0.09698886    0.01073011      59.83479      3.461133      111.6833    0.01407617      113.8114    0.01377955    -0.6462589    0.02893635    0.04477517      1.246977   -0.06166668   0.005805738   0.005774861      34.20581      36.27566      -3.83525     -3.899038          19          21   0.004202886   0.005188682   0.006247133    0.00497516    -0.0013564   0.004723556   0.007028156   0.004512962          15           0          10           0   1.266108E-5            2.
     2.442054      1.040959   0.005251173    0.02876186    0.02033771    0.09740072    0.01032642      59.93155      3.286872      111.6843    0.01365264      113.8119    0.01330618    -0.6206464    0.02853171    0.04597095      1.250083   -0.04358431   0.005490909   0.005463281      34.20581      36.27566      -3.83525     -3.899038          19          21   0.004440742   0.004841866   0.006683873   0.004700733  -3.059134E-4    0.00420425    0.00804629   0.004085205          15           0          10           0   1.150710E-5            2.
     2.466474      1.025164   0.004874066    0.02669636    0.01887718    0.09880815   0.009704334      59.43145      3.019626      111.6872    0.01293574      113.8165    0.01256096    -0.6083964     0.0262663    0.04317301      1.253196   -0.02698363   0.005174408   0.005149866      34.20581      36.27566      -3.83525     -3.899038          19          21   0.002798242   0.004595073   0.006272381   0.004513137   4.407565E-4   0.003934241   0.008052565   0.003876785          15           0          10           0   9.826543E-5            2.
     2.491139      1.013466   0.004308311    0.02359759    0.01668602     0.1016392   0.008516117      58.81527      2.559042      111.6923     0.0114594       113.824    0.01108882    -0.6071078     0.0252855    0.04164911      1.256318   -0.01452296   0.004625409   0.004605787      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.002077604   0.004059508   0.005179048   0.004023519   0.001153338   0.003766071   0.005058189   0.003740834          15           0          10           0   6.626236E-5            2.
      2.51605     0.9997427   0.004379517     0.0239876     0.0169618     0.1035693   0.008694679      59.61358      2.545691      111.6946    0.01182198      113.8204     0.0113652    -0.5993425    0.02714089    0.04528444      1.259447   2.793455E-4   0.004766665    0.00474583      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.004198999   0.003926036   0.005838957   0.003921908   0.001614956   0.003652551   0.004662303   0.003653522          15           0          10           0   3.636271E-4            2.
     2.541211     0.9854199   0.004364573    0.02468975    0.01745829     0.1049419   0.008440719       60.5279      2.564591       111.698    0.01175938      113.8168    0.01154994    -0.5878991    0.02778771    0.04726611      1.262584    0.01594665   0.004819544   0.004798246      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.005902634   0.004034494   0.004883994   0.003799814   0.002558232   0.003855069   0.003191753   0.003625244          16           0          10           0   1.744152E-4            2.
     2.566623     0.9694855   0.004563806    0.02581678    0.01825522     0.1059097   0.009040733      60.96073      2.705645       111.699    0.01271571      113.8136    0.01243243    -0.5689403    0.02967888    0.05216519      1.265728    0.03364668   0.005123122    0.00509906      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.006859415   0.004298945   0.004570554   0.004071344   0.003213759   0.004035259   0.004050951   0.003812868          16           0          10           0   3.942991E-5            2.
     2.592289     0.9458911   0.004317235    0.02442197    0.01726894     0.1020913     0.0091223      60.75201      2.797331      111.6943    0.01288322      113.8109    0.01255729    -0.5324313    0.03030306     0.0569145      1.268881     0.0603971   0.004966847   0.004944228      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.006312964   0.004241248   0.005488205   0.004071985   0.002821268   0.003833283      0.005679    0.00367928          16           0          10           0   4.816029E-4            2.
     2.618212     0.9236546   0.003505247    0.01982867    0.01402099    0.09635019   0.007653378      56.78573      2.447676      111.6897    0.01079448      113.8207    0.01055748    -0.5162553     0.0237976    0.04609656      1.272041    0.08622606   0.004128158   0.004112528      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.006266899   0.003263562   0.005255754   0.003182693  -0.002468119   0.002900645   0.004540061    0.00283547          16           0          10           0   2.355556E-4            2.
     2.644394     0.9111022   0.003046256    0.01723223    0.01218502    0.09359715   0.006408473      54.97998      2.082855      111.6978   0.009062355      113.8277   0.008867692    -0.5350306    0.02018443    0.03772574       1.27521     0.1010822   0.003636245   0.003624109      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.007602486   0.002327121   0.003555349   0.002288511  -0.001849783   0.002245964   5.241791E-4   0.002223874          16           0          10           0   4.021831E-5            2.
     2.670838     0.8940946   0.003177965    0.01797728    0.01271186    0.09207265   0.006828542       56.0659      2.231547      111.7026   0.009723835      113.8225   0.009462166    -0.5215629    0.01987594    0.03810843      1.278386     0.1215413   0.003865981   0.003852263      36.27566      36.27566     -3.899038     -3.899038          21          21   -0.00825057   0.002335276   0.004266351   0.002317537  -6.915014E-4   0.002299354   6.179010E-4    0.00229802          16           0          10           0   6.238000E-4            2.
     2.697546     0.8798811   0.003400332    0.01982717    0.01401993    0.09298823   0.007188743      56.80363      2.438034      111.7051    0.01049995       113.821    0.01037945    -0.5085285    0.01978009    0.03889672       1.28157       0.13894   0.004203984   0.004187775      36.27566      36.27566     -3.899038     -3.899038          21          21  -0.009045715   0.002671168   0.005001058   0.002516084   4.938302E-4   0.002628507   0.001146864   0.002483799          17           0          10           0   1.139562E-4            2.
     2.724522     0.8662569   0.004090273    0.02385019    0.01686463    0.09424315   0.008792453      57.06338      2.923909      111.7092    0.01295828       113.818    0.01276381    -0.4957747    0.02167862    0.04372676      1.284762     0.1558832   0.005138722   0.005114507      36.27566      36.27566     -3.899038     -3.899038          21          21   -0.01091406   0.003358976   0.005474287   0.003183081   0.001263241   0.003284919   0.001603221   0.003123907          17           0          10           0   7.068855E-5            2.
     2.751767     0.8536597   0.005043299    0.02940723    0.02079405    0.09624313    0.01101859      56.89522      3.564536      111.7134    0.01638615      113.8148     0.0160855     -0.483385     0.0252907    0.05231999      1.287962      0.171788    0.00643343    0.00639554      36.27566      36.27566     -3.899038     -3.899038          21          21     -0.013329   0.004423582   0.005379218   0.004218601    0.00257749   0.004288123   0.002022731   0.004118316          17           0          10           0   2.211328E-5            2.
     2.779285     0.8393982   0.005603136    0.03267162    0.02310232    0.09504765    0.01237428      55.14336      4.010022      111.7157    0.01848377      113.8123    0.01814047    -0.4760611    0.02757294    0.05791891       1.29117     0.1900799   0.007271779   0.007223406      36.27566      36.27566     -3.899038     -3.899038          21          21   -0.01436435   0.004842157   0.007572855   0.004675054   0.002735754   0.004712987   9.408810E-4   0.004592105          17           0          10           0   4.341601E-4            2.
     2.807078     0.8216648   0.005003637    0.02917596    0.02063052    0.09166967     0.0111055      53.72821      3.681383      111.7168    0.01662594      113.8204    0.01631972    -0.4733966    0.02446753    0.05168506      1.294385     0.2132634   0.006631938    0.00659168      36.27566      36.27566     -3.899038     -3.899038          21          21   -0.01469626   0.003737644   0.007219646   0.003638931    0.00178736   0.003625317  -4.810099E-4   0.003588208          17           0          10           0   1.850098E-6            2.
     2.835148     0.8054664   0.004763787    0.02777741     0.0196416    0.09090606    0.01083461      53.70455      3.584814      111.7191    0.01632012      113.8243    0.01597692    -0.4597918    0.02326359    0.05059592      1.297609     0.2348815   0.006440451   0.006402472      36.27566      39.18514     -3.899038     -3.982804          21          25   -0.01578804   0.003276523   0.006048287   0.003188555   0.001710404   0.003145047  -1.175759E-4   0.003141226          17           0          10           0   4.055712E-4            2.
